DateTime,03FEIND.03FR7.PNT
1/1/2023 23:30:00,150968.5
1/1/2023 23:35:00,150444.140625
1/1/2023 23:40:00,150753.359375
1/1/2023 23:45:00,150730.890625
1/1/2023 23:50:00,150534.171875
1/1/2023 23:55:00,150961.015625
1/2/2023 00:00:00,150893.703125
1/2/2023 00:05:00,151013.359375
1/2/2023 00:10:00,150768.34375
1/2/2023 00:15:00,150382.234375
1/2/2023 00:20:00,150586.65625
1/2/2023 00:25:00,150579.15625
1/2/2023 00:30:00,150764.59375
1/2/2023 00:35:00,150382.234375
1/2/2023 00:40:00,150790.796875
1/2/2023 00:45:00,150790.796875
1/2/2023 00:50:00,150934.84375
1/2/2023 00:55:00,150738.390625
1/2/2023 01:00:00,150850.6875
1/2/2023 01:05:00,150612.890625
1/2/2023 01:10:00,150616.640625
1/2/2023 01:15:00,150552.90625
1/2/2023 01:20:00,150284.609375
1/2/2023 01:25:00,150597.890625
1/2/2023 01:30:00,150429.140625
1/2/2023 01:35:00,151032.046875
1/2/2023 01:40:00,150975.984375
1/2/2023 01:45:00,150813.25
1/2/2023 01:50:00,150186.921875
1/2/2023 01:55:00,150700.9375
1/2/2023 02:00:00,150586.65625
1/2/2023 02:05:00,150663.46875
1/2/2023 02:10:00,150186.921875
1/2/2023 02:15:00,150715.921875
1/2/2023 02:20:00,150534.171875
1/2/2023 02:25:00,150273.34375
1/2/2023 02:30:00,150663.46875
1/2/2023 02:35:00,150727.15625
1/2/2023 02:40:00,150492.921875
1/2/2023 02:45:00,150693.4375
1/2/2023 02:50:00,150586.65625
1/2/2023 02:55:00,150393.484375
1/2/2023 03:00:00,150466.65625
1/2/2023 03:05:00,150957.28125
1/2/2023 03:10:00,150609.140625
1/2/2023 03:15:00,150904.921875
1/2/2023 03:20:00,150990.9375
1/2/2023 03:25:00,150858.15625
1/2/2023 03:30:00,150912.40625
1/2/2023 03:35:00,150534.171875
1/2/2023 03:40:00,150975.984375
1/2/2023 03:45:00,150987.1875
1/2/2023 03:50:00,150700.9375
