DateTime,03FEIND.03DPR18.PNT
1/1/2023 22:25:00,5333.765625
1/1/2023 22:30:00,5312.109375
1/1/2023 22:35:00,5159.53125
1/1/2023 22:40:00,5218.59375
1/1/2023 22:45:00,5328.515625
1/1/2023 22:50:00,5235.109375
1/1/2023 22:55:00,5160.40625
1/1/2023 23:00:00,5200.65625
1/1/2023 23:05:00,5134.265625
1/1/2023 23:10:00,5154.171875
1/1/2023 23:15:00,5220.34375
1/1/2023 23:20:00,5198.90625
1/1/2023 23:25:00,5234.890625
1/1/2023 23:30:00,5243.75
1/1/2023 23:35:00,5315.28125
1/1/2023 23:40:00,5244.84375
1/1/2023 23:45:00,5285.09375
1/1/2023 23:50:00,5266.390625
1/1/2023 23:55:00,5359.6875
1/2/2023 00:00:00,5189.171875
1/2/2023 00:05:00,5212.796875
1/2/2023 00:10:00,5191.359375
1/2/2023 00:15:00,5191.578125
1/2/2023 00:20:00,5208.421875
1/2/2023 00:25:00,5337.15625
1/2/2023 00:30:00,5271.203125
1/2/2023 00:35:00,5352.140625
1/2/2023 00:40:00,5243.3125
1/2/2023 00:45:00,5272.515625
1/2/2023 00:50:00,5370.296875
1/2/2023 00:55:00,5282.90625
1/2/2023 01:00:00,5208.421875
1/2/2023 01:05:00,5290.015625
1/2/2023 01:10:00,5202.40625
1/2/2023 01:15:00,5233.359375
1/2/2023 01:20:00,5297.125
1/2/2023 01:25:00,5226.6875
1/2/2023 01:30:00,5249.984375
1/2/2023 01:35:00,5193.546875
1/2/2023 01:40:00,5223.625
1/2/2023 01:45:00,5359.90625
1/2/2023 01:50:00,5220.125
1/2/2023 01:55:00,5236.421875
1/2/2023 02:00:00,5110.640625
1/2/2023 02:05:00,5155.921875
1/2/2023 02:10:00,5314.078125
1/2/2023 02:15:00,5225.59375
1/2/2023 02:20:00,5230.515625
1/2/2023 02:25:00,5157.890625
1/2/2023 02:30:00,5208.859375
1/2/2023 02:35:00,5427.828125
1/2/2023 02:40:00,5203.9375
1/2/2023 02:45:00,5213.453125
1/2/2023 02:50:00,5157.890625
1/2/2023 02:55:00,5228.984375
1/2/2023 03:00:00,5291.765625
1/2/2023 03:05:00,5146.40625
1/2/2023 03:10:00,5200.65625
1/2/2023 03:15:00,5179
1/2/2023 03:20:00,5246.484375
1/2/2023 03:25:00,5294.609375
1/2/2023 03:30:00,5308.171875
1/2/2023 03:35:00,5292.859375
1/2/2023 03:40:00,5213.890625
1/2/2023 03:45:00,5260.375
1/2/2023 03:50:00,5186.4375
1/2/2023 03:55:00,5205.46875
1/2/2023 04:00:00,5226.25
1/2/2023 04:05:00,5276.125
1/2/2023 04:10:00,5179.21875
1/2/2023 04:15:00,5240.6875
1/2/2023 04:20:00,5241.125
1/2/2023 04:25:00,5218.375
1/2/2023 04:30:00,5239.8125
1/2/2023 04:35:00,5270.546875
1/2/2023 04:40:00,5179.65625
1/2/2023 04:45:00,5193.546875
1/2/2023 04:50:00,5177.359375
1/2/2023 04:55:00,5207.984375
1/2/2023 05:00:00,5304.5625
1/2/2023 05:05:00,5166.75
1/2/2023 05:10:00,5184.46875
1/2/2023 05:15:00,5195.515625
1/2/2023 05:20:00,5175.828125
1/2/2023 05:25:00,5257.96875
1/2/2023 05:30:00,5162.15625
1/2/2023 05:35:00,5196.171875
1/2/2023 05:40:00,5124.96875
1/2/2023 05:45:00,5175.828125
1/2/2023 05:50:00,5238.9375
1/2/2023 05:55:00,5175.171875
1/2/2023 06:00:00,5352.796875
1/2/2023 06:05:00,5161.9375
1/2/2023 06:10:00,5207.984375
1/2/2023 06:15:00,5249.765625
1/2/2023 06:20:00,5210.828125
1/2/2023 06:25:00,5248.234375
1/2/2023 06:30:00,5201.53125
1/2/2023 06:35:00,5249.765625
1/2/2023 06:40:00,5320.09375
1/2/2023 06:45:00,5282.90625
1/2/2023 06:50:00,5358.375
1/2/2023 06:55:00,5256.4375
1/2/2023 07:00:00,5284
1/2/2023 07:05:00,5196.171875
1/2/2023 07:10:00,5248.890625
1/2/2023 07:15:00,5299.53125
1/2/2023 07:20:00,5192.234375
1/2/2023 07:25:00,5309.703125
1/2/2023 07:30:00,5167.1875
1/2/2023 07:35:00,5261.46875
1/2/2023 07:40:00,5305.546875
1/2/2023 07:45:00,5240.6875
1/2/2023 07:50:00,5283.78125
1/2/2023 07:55:00,5277.65625
1/2/2023 08:00:00,5179
1/2/2023 08:05:00,5242.4375
1/2/2023 08:10:00,5309.265625
1/2/2023 08:15:00,5171.015625
1/2/2023 08:20:00,5357.0625
1/2/2023 08:25:00,5182.0625
1/2/2023 08:30:00,5228.984375
1/2/2023 08:35:00,5145.53125
1/2/2023 08:40:00,5226.03125
1/2/2023 08:45:00,5324.359375
1/2/2023 08:50:00,5209.078125
1/2/2023 08:55:00,5238.28125
1/2/2023 09:00:00,5371.609375
1/2/2023 09:05:00,5216.296875
1/2/2023 09:10:00,5272.953125
1/2/2023 09:15:00,5286.734375
1/2/2023 09:20:00,5348.203125
1/2/2023 09:25:00,5311.671875
1/2/2023 09:30:00,5311.890625
1/2/2023 09:35:00,5388.671875
1/2/2023 09:40:00,5394.46875
1/2/2023 09:45:00,5362.53125
1/2/2023 09:50:00,5359.25
1/2/2023 09:55:00,5374.34375
1/2/2023 10:00:00,5338.6875
1/2/2023 10:05:00,5296.6875
1/2/2023 10:10:00,5268.140625
1/2/2023 10:15:00,5245.0625
1/2/2023 10:20:00,5238.5
1/2/2023 10:25:00,5279.40625
1/2/2023 10:30:00,5365.265625
1/2/2023 10:35:00,5397.75
1/2/2023 10:40:00,5388.234375
1/2/2023 10:45:00,5405.296875
1/2/2023 10:50:00,5395.34375
1/2/2023 10:55:00,5377.40625
1/2/2023 11:00:00,5377.625
1/2/2023 11:05:00,5369.859375
1/2/2023 11:10:00,5360.34375
1/2/2023 11:15:00,5359.6875
1/2/2023 11:20:00,5377.625
1/2/2023 11:25:00,5376.09375
1/2/2023 11:30:00,5365.265625
1/2/2023 11:35:00,5384.953125
1/2/2023 11:40:00,5393.375
1/2/2023 11:45:00,5368.765625
1/2/2023 11:50:00,5340.65625
1/2/2023 11:55:00,5340.21875
