DateTime,03FETEMP.03HTAR7.PNT
1/2/2023 11:00:00,138.481323242188
1/2/2023 11:05:00,138.632583618164
1/2/2023 11:10:00,138.335205078125
1/2/2023 11:15:00,138.642868041992
1/2/2023 11:20:00,138.365447998047
1/2/2023 11:25:00,138.582366943359
1/2/2023 11:30:00,138.653198242188
1/2/2023 11:35:00,138.71369934082
1/2/2023 11:40:00,138.617767333984
1/2/2023 11:45:00,138.884887695313
1/2/2023 11:50:00,138.749084472656
1/2/2023 11:55:00,138.955718994141
1/2/2023 12:00:00,139.026519775391
1/2/2023 12:05:00,139.087020874023
1/2/2023 12:10:00,139.087020874023
1/2/2023 12:15:00,139.157836914063
1/2/2023 12:20:00,139.364456176758
1/2/2023 12:25:00,139.026504516602
1/2/2023 12:30:00,139.243438720703
1/2/2023 12:35:00,139.29362487793
1/2/2023 12:40:00,139.122436523438
1/2/2023 12:45:00,139.087020874023
1/2/2023 12:50:00,139.001419067383
1/2/2023 12:55:00,139.112121582031
1/2/2023 13:00:00,139.29362487793
1/2/2023 13:05:00,139.268524169922
1/2/2023 13:10:00,139.233139038086
1/2/2023 13:15:00,139.414642333984
1/2/2023 13:20:00,139.414642333984
1/2/2023 13:25:00,139.500259399414
1/2/2023 13:30:00,139.530517578125
1/2/2023 13:35:00,139.585845947266
1/2/2023 13:40:00,139.641220092773
1/2/2023 13:45:00,139.641220092773
1/2/2023 13:50:00,139.701721191406
1/2/2023 13:55:00,140.167617797852
1/2/2023 14:00:00,140.144134521484
1/2/2023 14:05:00,140.193405151367
1/2/2023 14:10:00,139.734222412109
1/2/2023 14:15:00,140.164611816406
1/2/2023 14:20:00,140.345733642578
1/2/2023 14:25:00,139.653106689453
1/2/2023 14:30:00,140.267715454102
1/2/2023 14:35:00,140.376129150391
1/2/2023 14:40:00,139.743209838867
1/2/2023 14:45:00,140.277648925781
1/2/2023 14:50:00,140.577713012695
1/2/2023 14:55:00,140.479217529297
1/2/2023 15:00:00,140.23600769043
1/2/2023 15:05:00,140.515594482422
1/2/2023 15:10:00,140.603469848633
1/2/2023 15:15:00,140.453460693359
1/2/2023 15:20:00,140.298141479492
1/2/2023 15:25:00,140.298126220703
1/2/2023 15:30:00,139.430404663086
1/2/2023 15:35:00,139.490905761719
1/2/2023 15:40:00,139.551406860352
1/2/2023 15:45:00,139.57649230957
1/2/2023 15:50:00,139.743209838867
1/2/2023 15:55:00,140.329208374023
1/2/2023 16:00:00,139.672424316406
1/2/2023 16:05:00,140.665603637695
1/2/2023 16:10:00,140.137512207031
1/2/2023 16:15:00,139.732925415039
1/2/2023 16:20:00,140.303421020508
1/2/2023 16:25:00,140.210220336914
1/2/2023 16:30:00,139.753524780273
1/2/2023 16:35:00,140.376113891602
1/2/2023 16:40:00,139.718109130859
1/2/2023 16:45:00,140.236663818359
1/2/2023 16:50:00,140.273025512695
1/2/2023 16:55:00,139.67822265625
1/2/2023 17:00:00,139.471603393555
1/2/2023 17:05:00,139.628005981445
1/2/2023 17:10:00,140.195693969727
1/2/2023 17:15:00,139.628005981445
1/2/2023 17:20:00,140.169921875
1/2/2023 17:25:00,139.628005981445
1/2/2023 17:30:00,139.239868164063
1/2/2023 17:35:00,139.492202758789
1/2/2023 17:40:00,139.456802368164
1/2/2023 17:45:00,140.15934753418
1/2/2023 17:50:00,139.542388916016
1/2/2023 17:55:00,140.144149780273
1/2/2023 18:00:00,139.456802368164
1/2/2023 18:05:00,139.310684204102
1/2/2023 18:10:00,139.358642578125
1/2/2023 18:15:00,139.250183105469
1/2/2023 18:20:00,139.371200561523
1/2/2023 18:25:00,139.515045166016
1/2/2023 18:30:00,139.39404296875
1/2/2023 18:35:00,139.368927001953
1/2/2023 18:40:00,139.031005859375
1/2/2023 18:45:00,139.162307739258
1/2/2023 18:50:00,139.197738647461
1/2/2023 18:55:00,139.389541625977
1/2/2023 19:00:00,139.233139038086
1/2/2023 19:05:00,139.233139038086
1/2/2023 19:10:00,139.218338012695
1/2/2023 19:15:00,139.450042724609
1/2/2023 19:20:00,139.545959472656
1/2/2023 19:25:00,139.510543823242
1/2/2023 19:30:00,139.339340209961
1/2/2023 19:35:00,139.389541625977
1/2/2023 19:40:00,139.636734008789
1/2/2023 19:45:00,140.137222290039
1/2/2023 19:50:00,139.697235107422
1/2/2023 19:55:00,139.490600585938
1/2/2023 20:00:00,139.672119140625
1/2/2023 20:05:00,139.611618041992
1/2/2023 20:10:00,139.611618041992
1/2/2023 20:15:00,139.515716552734
