DateTime,02FEIND.02FELOAD.PNT
1/2/2022 05:55:00,116.891860961914
1/2/2022 06:00:00,116.076622009277
1/2/2022 06:05:00,116.667686462402
1/2/2022 06:10:00,116.658134460449
1/2/2022 06:15:00,116.774482727051
1/2/2022 06:20:00,115.980560302734
1/2/2022 06:25:00,116.694595336914
1/2/2022 06:30:00,116.689971923828
1/2/2022 06:35:00,116.589752197266
1/2/2022 06:40:00,116.794494628906
1/2/2022 06:45:00,115.648330688477
1/2/2022 06:50:00,117.220634460449
1/2/2022 06:55:00,116.468521118164
1/2/2022 07:00:00,117.175712585449
1/2/2022 07:05:00,116.25366973877
1/2/2022 07:10:00,116.661026000977
1/2/2022 07:15:00,116.761703491211
1/2/2022 07:20:00,116.658699035645
1/2/2022 07:25:00,116.555892944336
1/2/2022 07:30:00,116.656211853027
1/2/2022 07:35:00,116.856018066406
1/2/2022 07:40:00,116.439231872559
1/2/2022 07:45:00,116.340133666992
1/2/2022 07:50:00,116.843086242676
1/2/2022 07:55:00,116.539459228516
1/2/2022 08:00:00,116.743530273438
1/2/2022 08:05:00,116.11255645752
1/2/2022 08:10:00,117.135536193848
1/2/2022 08:15:00,116.421287536621
1/2/2022 08:20:00,116.52579498291
1/2/2022 08:25:00,117.249313354492
1/2/2022 08:30:00,116.518798828125
1/2/2022 08:35:00,116.72110748291
1/2/2022 08:40:00,116.720840454102
1/2/2022 08:45:00,116.812614440918
1/2/2022 08:50:00,116.503593444824
1/2/2022 08:55:00,117.228454589844
1/2/2022 09:00:00,116.18824005127
1/2/2022 09:05:00,116.489768981934
1/2/2022 09:10:00,116.797576904297
1/2/2022 09:15:00,117.107345581055
1/2/2022 09:20:00,116.78197479248
1/2/2022 09:25:00,116.675201416016
1/2/2022 09:30:00,116.573013305664
1/2/2022 09:35:00,117.180053710938
1/2/2022 09:40:00,116.003852844238
1/2/2022 09:45:00,116.513259887695
1/2/2022 09:50:00,116.61296081543
1/2/2022 09:55:00,116.512298583984
1/2/2022 10:00:00,116.912391662598
1/2/2022 10:05:00,116.380165100098
1/2/2022 10:10:00,116.896133422852
1/2/2022 10:15:00,116.583587646484
1/2/2022 10:20:00,116.582344055176
1/2/2022 10:25:00,116.581413269043
1/2/2022 10:30:00,117.070487976074
1/2/2022 10:35:00,116.440086364746
