DateTime,03FEIND.03DP21.PNT
1/1/2022 16:20:00,2010.9375
1/1/2022 16:25:00,2020.4296875
1/1/2022 16:30:00,2011.875
1/1/2022 16:35:00,2029.62890625
1/1/2022 16:40:00,2031.9140625
1/1/2022 16:45:00,2033.5546875
1/1/2022 16:50:00,2034.375
1/1/2022 16:55:00,2037.36328125
1/1/2022 17:00:00,2043.6328125
1/1/2022 17:05:00,2039.58984375
1/1/2022 17:10:00,2059.921875
1/1/2022 17:15:00,2041.23046875
1/1/2022 17:20:00,2053.88671875
1/1/2022 17:25:00,2045.9765625
1/1/2022 17:30:00,2042.05078125
1/1/2022 17:35:00,2034.609375
1/1/2022 17:40:00,2039.35546875
1/1/2022 17:45:00,2032.96875
1/1/2022 17:50:00,2035.6640625
1/1/2022 17:55:00,2021.25
1/1/2022 18:00:00,2012.4609375
1/1/2022 18:05:00,2003.61328125
1/1/2022 18:10:00,1986.5625
1/1/2022 18:15:00,2007.890625
1/1/2022 18:20:00,2017.79296875
1/1/2022 18:25:00,2027.28515625
1/1/2022 18:30:00,2025.99609375
1/1/2022 18:35:00,2042.9296875
1/1/2022 18:40:00,2054.765625
1/1/2022 18:45:00,2059.21875
1/1/2022 18:50:00,2062.08984375
1/1/2022 18:55:00,2060.68359375
1/1/2022 19:00:00,2055.1171875
1/1/2022 19:05:00,2037.94921875
1/1/2022 19:10:00,2026.81640625
1/1/2022 19:15:00,2030.625
1/1/2022 19:20:00,2015.56640625
1/1/2022 19:25:00,2014.98046875
1/1/2022 19:30:00,2014.74609375
1/1/2022 19:35:00,1999.3359375
1/1/2022 19:40:00,2000.0390625
1/1/2022 19:45:00,2005.95703125
1/1/2022 19:50:00,1982.40234375
1/1/2022 19:55:00,1986.09375
1/1/2022 20:00:00,1961.953125
1/1/2022 20:05:00,1983.3984375
1/1/2022 20:10:00,1967.75390625
1/1/2022 20:15:00,1972.734375
1/1/2022 20:20:00,1979.12109375
1/1/2022 20:25:00,1984.453125
1/1/2022 20:30:00,1985.859375
1/1/2022 20:35:00,1969.04296875
1/1/2022 20:40:00,1969.74609375
1/1/2022 20:45:00,1973.4375
1/1/2022 20:50:00,1967.40234375
1/1/2022 20:55:00,1991.07421875
1/1/2022 21:00:00,1985.9765625
1/1/2022 21:05:00,1979.94140625
1/1/2022 21:10:00,1978.65234375
1/1/2022 21:15:00,1965.52734375
1/1/2022 21:20:00,1970.7421875
1/1/2022 21:25:00,1986.9140625
1/1/2022 21:30:00,1996.0546875
1/1/2022 21:35:00,1987.6171875
1/1/2022 21:40:00,1982.40234375
1/1/2022 21:45:00,1995.234375
1/1/2022 21:50:00,1986.328125
1/1/2022 21:55:00,1979.47265625
1/1/2022 22:00:00,1976.015625
1/1/2022 22:05:00,1976.77734375
1/1/2022 22:10:00,1988.3203125
1/1/2022 22:15:00,1989.08203125
1/1/2022 22:20:00,1995.234375
1/1/2022 22:25:00,1979.00390625
1/1/2022 22:30:00,1992.36328125
1/1/2022 22:35:00,2003.14453125
1/1/2022 22:40:00,2002.44140625
1/1/2022 22:45:00,1999.921875
1/1/2022 22:50:00,2005.01953125
1/1/2022 22:55:00,1996.40625
1/1/2022 23:00:00,1998.3984375
1/1/2022 23:05:00,1984.8046875
1/1/2022 23:10:00,1987.5
1/1/2022 23:15:00,1985.5078125
